id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1521858641116160000,1521858641116160000,2022-05-04 19:25:49 PKT,2022-05-04,19:25:49,+0500,127483019,ptiofficial,PTI,,چیئرمین پاکستان تحریک انصاف عمران خان کا میانوالی کے عوام کے نام خصوصی پیغام !  6 مئی کو میانوالی میں عظیم الشان جلسہ عام سے خطاب کریں گے۔  #امپورٹڈ__حکومت__نامنظور  https://t.co/sRTvrvw2Yh,ur,[],[],[],195,1376,2811,['امپورٹڈ__حکومت__نامنظور'],[],https://twitter.com/PTIofficial/status/1521858641116160000,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521858577526407168/pu/img/Wv0OvVNK1xRbQRWf.jpg,,,,,,,[],,,,
1521824586609872897,1521824586609872897,2022-05-04 17:10:30 PKT,2022-05-04,17:10:30,+0500,127483019,ptiofficial,PTI,,چیئرمین پاکستان تحریک انصاف عمران خان کا Shaan Shahid  کو دیا گیا خصوصی انٹرویو آج رات دس بجے ہم نیوز اور پاکستان تحریک انصاف کے تمام سوشل میڈیا اکاؤنٹس پر نشر کیا جائے گا۔  #الیکشن_کراو_پاکستان_بچاو  https://t.co/yGsnS2c8Km,ur,[],[],['https://pbs.twimg.com/media/FR6bZJIWYAEm6Gs.jpg'],85,923,2362,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521824586609872897,False,,1,https://pbs.twimg.com/media/FR6bZJIWYAEm6Gs.jpg,,,,,,,[],,,,
1521809348422381569,1521809348422381569,2022-05-04 16:09:57 PKT,2022-05-04,16:09:57,+0500,127483019,ptiofficial,PTI,,جو میڈیا پر نون لیگ کا بیانیہ بتاتے ہوئے ہکلاتےتھے آج مہنگائی پر چپ ہیں ان سے پوچھتا ہوں کہ امیر ہوگئے ہو یا بے شرم ہوگئے ہو ؟ یا بےضمیر ہوگئے ہوجو بولتے نہیں۔ @SHABAZGIL   #الیکشن_کراو_پاکستان_بچاو  https://t.co/gE8JUZ5HC0,ur,"[{'screen_name': 'shabazgil', 'name': 'dr. shahbaz gill', 'id': '546580892'}]",[],[],295,2725,5102,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521809348422381569,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521809258622427140/pu/img/u5reBl5Deakli1jA.jpg,,,,,,,[],,,,
1521790388364877824,1521790388364877824,2022-05-04 14:54:36 PKT,2022-05-04,14:54:36,+0500,127483019,ptiofficial,PTI,,"Chairman PTI @ImranKhanPTI during his interview with @arsched , aired yesterday. #الیکشن_کراو_پاکستان_بچاو  https://t.co/cv0kbGosJh",en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}, {'screen_name': 'arsched', 'name': 'arshad sharif', 'id': '98342860'}]",[],['https://pbs.twimg.com/media/FR58ShwWUAAw1dQ.jpg'],342,2504,9733,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521790388364877824,False,,1,https://pbs.twimg.com/media/FR58ShwWUAAw1dQ.jpg,,,,,,,[],,,,
1521777544164429824,1521777544164429824,2022-05-04 14:03:34 PKT,2022-05-04,14:03:34,+0500,127483019,ptiofficial,PTI,,امپورٹڈ حکومت کے خلاف حقیقی آزادی کی اس عظیم جدوجہد میں چیئرمین عمران خان کی کال پر چاند رات کو ملک کے طول و عرض میں عوام نے اپنا فیصلہ سنایا، ان شاء اللہ اسلام آباد لانگ مارچ ایک خودار اور خودمختار پاکستان کے خواب کی تعبیر کیساتھ کامیابی حاصل کرے گا۔  #MarchAgainstImportedGovt  https://t.co/eqKLKOo7QK,ur,[],[],[],100,991,2044,['marchagainstimportedgovt'],[],https://twitter.com/PTIofficial/status/1521777544164429824,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521777436962308096/pu/img/F8YZLRPgckSRX7K-.jpg,,,,,,,[],,,,
1521765835337084928,1521765835337084928,2022-05-04 13:17:02 PKT,2022-05-04,13:17:02,+0500,127483019,ptiofficial,PTI,,"""پاکستانی تاریخ کی سب سے بڑی عوامی مارچ پیغام دے گی کہ اس کٹھ پتلی حکومت کو عوام کسی صورت تسلیم نہیں کرتی""- @ImranKhanPTI #الیکشن_کراو_پاکستان_بچاو  https://t.co/c9tkwlD2Bl",ur,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],['https://pbs.twimg.com/media/FR5l9blXMAAFWAx.jpg'],150,1400,3281,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521765835337084928,False,,1,https://pbs.twimg.com/media/FR5l9blXMAAFWAx.jpg,,,,,,,[],,,,
1521735772176621568,1521735772176621568,2022-05-04 11:17:35 PKT,2022-05-04,11:17:35,+0500,127483019,ptiofficial,PTI,,"""فیصلہ کن وقت ہے، اگر گھٹنے ٹیک دئیے تو پاکستان کبھی بھی غلامی کی زنجیریں نہیں توڑ سکے گا""-@ImranKhanPTI  #الیکشن_کراو_پاکستان_بچاو  https://t.co/yIPABAXhRu",ur,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],['https://pbs.twimg.com/media/FR5Kne8XIAAqudq.jpg'],261,3393,8339,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521735772176621568,False,,1,https://pbs.twimg.com/media/FR5Kne8XIAAqudq.jpg,,,,,,,[],,,,
1521731444409839616,1521731444409839616,2022-05-04 11:00:23 PKT,2022-05-04,11:00:23,+0500,127483019,ptiofficial,PTI,,”میری والدہ دل کی مریضہ ہیں 70 سال عمر ہے اور وہ کہتی ہیں بیٹا عمران خان صاحب نے کال کی ہے اور تم ابھی تک گئے کیوں نہیں!”  #الیکشن_کراو_پاکستان_بچاو  https://t.co/7in0RU5TOq,ur,[],[],[],143,2015,4572,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521731444409839616,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521731394694754304/pu/img/oImg1RJODoelk0XB.jpg,,,,,,,[],,,,
1521587722296643587,1521587722296643587,2022-05-04 01:29:17 PKT,2022-05-04,01:29:17,+0500,127483019,ptiofficial,PTI,,"All Pakistanis across the Globe are with you in this Jihad against Imported Government, Chairman Imran Khan. We will Never Give Up! #امپورٹڈ_حکومت_نامنظور #امپورٹڈ__حکومت__نامنظور  https://t.co/8AdPKwpY8E",en,[],[],[],473,5115,7900,"['امپورٹڈ_حکومت_نامنظور', 'امپورٹڈ__حکومت__نامنظور']",[],https://twitter.com/PTIofficial/status/1521587722296643587,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521517559199186946/pu/img/HojJIEKLWHltca_q.jpg,,,,,,,[],,,,
1521585685592948736,1521566438170968064,2022-05-04 01:21:11 PKT,2022-05-04,01:21:11,+0500,127483019,ptiofficial,PTI,,@rezabaqir @StateBank_Pak Thank you for your service for our country. Your performance will always be celebrated by all. We wish you join us again when we are back in Govt!,en,[],[],[],22,124,1071,[],[],https://twitter.com/PTIofficial/status/1521585685592948736,False,,0,,,,,,,,"[{'screen_name': 'rezabaqir', 'name': 'Reza Baqir', 'id': '22258228'}, {'screen_name': 'StateBank_Pak', 'name': 'SBP', 'id': '3001000044'}]",,,,
1521560893653409792,1521560893653409792,2022-05-03 23:42:40 PKT,2022-05-03,23:42:40,+0500,127483019,ptiofficial,PTI,,"""جن قوموں کی عزت نفس نہ ہو، ان کی دنیا بھی کوئی عزت نہیں کرتی""- @ImranKhanPTI #الیکشن_کراو_پاکستان_بچاو  https://t.co/zRciLfrD6i",ur,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],['https://pbs.twimg.com/media/FR2rkTyWYAEfnwl.jpg'],755,7621,21983,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521560893653409792,False,,1,https://pbs.twimg.com/media/FR2rkTyWYAEfnwl.jpg,,,,,,,[],,,,
1521533215403610114,1521533215403610114,2022-05-03 21:52:41 PKT,2022-05-03,21:52:41,+0500,127483019,ptiofficial,PTI,,Character assassination in the next card Imported Government will play. InshaAllah they will fail at that too!  https://t.co/ueg9ctDueJ,en,[],[],[],232,2040,5489,[],[],https://twitter.com/PTIofficial/status/1521533215403610114,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521524702136741888/pu/img/hWGCxaZ7GkzWb2VZ.jpg,,,,,,,[],,,,
1521521587630923776,1521521587630923776,2022-05-03 21:06:29 PKT,2022-05-03,21:06:29,+0500,127483019,ptiofficial,PTI,,اللہ نے ہمیں امر بالمعروف کا حکم دیا ہے نیکی اور بدی میں درمیان میں رہنے کا کوئی آپشن نہیں دیا۔ فیصلہ کرنا ہے کہ کیا ہم نے آزاد قوم بننا ہے یا غلام۔ اگر ہم نے صیحیح فیصلہ نہ کیا تو تاریخ کبھی معاف نہیں کرے گی۔ چیئرمین عمران خان    #الیکشن_کراو_پاکستان_بچاو  https://t.co/H5Rasu6Yrw,ur,[],[],[],214,2474,4713,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521521587630923776,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521521435314905090/pu/img/fTl9-1nAdtRmIr_i.jpg,,,,,,,[],,,,
1521520509959249920,1521520509959249920,2022-05-03 21:02:12 PKT,2022-05-03,21:02:12,+0500,127483019,ptiofficial,PTI,,"“We expect the courts to urgently address the horse trading issue. ECP, particularly CEC’s decision in Gillani’s case is dangerous for our country’s future”-@ImranKhanPTI #الیکشن_کراو_پاکستان_بچاو  https://t.co/BvECYCOobP",en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],[],67,1381,2570,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521520509959249920,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521520407676919810/pu/img/E6mEUUUlTtYiFsxI.jpg,,,,,,,[],,,,
1521519280239480833,1521519280239480833,2022-05-03 20:57:19 PKT,2022-05-03,20:57:19,+0500,127483019,ptiofficial,PTI,,میں سیاست نہیں کر رہا انکے اور اس سازش کے خلاف جہاد کر رہا ہوں، اس میں اپنی جان کی قربانی دینے کو بھی تیار ہوں۔ چیئرمین عمران خان   #الیکشن_کراو_پاکستان_بچاو  https://t.co/tRc9xvxKaF,ur,[],[],[],706,5608,12556,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521519280239480833,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521519206226972672/pu/img/XXMHWNeXTVwwl5A9.jpg,,,,,,,[],,,,
1521518293324124162,1521518293324124162,2022-05-03 20:53:24 PKT,2022-05-03,20:53:24,+0500,127483019,ptiofficial,PTI,,"“PTI doesn’t have confidence in CEC, he must resign when Pakistan’s biggest party loses confidence on him.”-@ImranKhanPTI #الیکشن_کراو_پاکستان_بچاو  https://t.co/l2IXnFRzvy",en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],[],173,2257,4508,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521518293324124162,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521518172070944768/pu/img/kqaJHsQ88Q7UZiQx.jpg,,,,,,,[],,,,
1521516453895229441,1521516453895229441,2022-05-03 20:46:05 PKT,2022-05-03,20:46:05,+0500,127483019,ptiofficial,PTI,,کردار کشی کرنا انکی پرانی روایت ہے بینظیر اور نصرت بھٹو سے لیکر جمائما تک انہوں نے کردار کشی کی سیاست کی۔ انکو پتہ ہے کہ میرے خلاف کرپشن نہیں ثابت کرسکتے تو بشریٰ بی بی کی دوست فرح کے زریعے کردار کشی جاری ہے۔ چیئرمین عمران خان   #الیکشن_کراو_پاکستان_بچاو  https://t.co/uMODKs5jDk,ur,[],[],[],94,1529,2778,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521516453895229441,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521516230095605762/pu/img/NOKa4fwyl-dtW8ls.jpg,,,,,,,[],,,,
1521516229252505600,1521516229252505600,2022-05-03 20:45:12 PKT,2022-05-03,20:45:12,+0500,127483019,ptiofficial,PTI,,“Character assassination’s attempts are always carried out against me. Today no one will talk about the attack on media freedom.”-@ImranKhanPTI #الیکشن_کراو_پاکستان_بچاو  https://t.co/GRKZn1jCzS,en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],[],51,1251,2125,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521516229252505600,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521516124944449537/pu/img/EgNky6MiOSRuGn5k.jpg,,,,,,,[],,,,
1521514739800719361,1521514739800719361,2022-05-03 20:39:17 PKT,2022-05-03,20:39:17,+0500,127483019,ptiofficial,PTI,,“They’ll receive the message from the public that this government isn’t acceptable.”-@ImranKhanPTI #الیکشن_کراو_پاکستان_بچاو  https://t.co/bvCgX2nhkr,en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],[],88,1502,2657,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521514739800719361,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521514624134397955/pu/img/otrXTfhWwKJKneXV.jpg,,,,,,,[],,,,
1521514156888760320,1521514156888760320,2022-05-03 20:36:58 PKT,2022-05-03,20:36:58,+0500,127483019,ptiofficial,PTI,,عوام میں شعور آ چکا ہے، ان شاء اللہ پاکستان کی تاریخ کا سب سے بڑا کراؤڈ اسلام آباد پہنچے گا۔ چیئرمین عمران خان   #الیکشن_کراو_پاکستان_بچاو  https://t.co/9L1VFJ18bh,ur,[],[],[],158,2695,5786,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521514156888760320,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521514004077809665/pu/img/RM2yqsitZp3051wi.jpg,,,,,,,[],,,,
1521513382884651014,1521513382884651014,2022-05-03 20:33:53 PKT,2022-05-03,20:33:53,+0500,127483019,ptiofficial,PTI,,"“When you replace someone you try to find a better solution. What can Shehbaz Sharif, who is a money launderer, give to Pakistan and our people”-@ImranKhanPTI #الیکشن_کراو_پاکستان_بچاو  https://t.co/gU3pRZucas",en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],[],64,1293,2354,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521513382884651014,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521513271815286784/pu/img/6vHd2lzU1j_vr58f.jpg,,,,,,,[],,,,
1521512925105561601,1521512925105561601,2022-05-03 20:32:04 PKT,2022-05-03,20:32:04,+0500,127483019,ptiofficial,PTI,,یہ پاکستان کے خلاف ایک بہت بڑی سازش ہوئی ہے ہم  چاہتے ہیں کہ ایک آزاد کریڈیبل کمیشن بنے تاکہ پتہ چلے کہ اس ملک کے ساتھ ہوا کیا ہے ہمیں رجیم چینج کی معلومات تو پہلے سے مل رہی تھیں مگر میں سوچ نہیں سکتا تھا کہ یہ کامیاب ہوگی۔ چیئرمین عمران خان   #الیکشن_کراو_پاکستان_بچاو  https://t.co/tS8vTHY1Hf,ur,[],[],[],79,1512,2677,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521512925105561601,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521512825776185347/pu/img/9ygRq3WYSVfNP2_u.jpg,,,,,,,[],,,,
1521511768627064833,1521511768627064833,2022-05-03 20:27:28 PKT,2022-05-03,20:27:28,+0500,127483019,ptiofficial,PTI,,“Regime change doesn’t happen to favour the country in which they’re imposing their demands. They want to dictate Pakistan”-@ImranKhanPTI #الیکشن_کراو_پاکستان_بچاو  https://t.co/KWXUMUiJ9N,en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],[],71,1360,2386,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521511768627064833,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521511595389689858/pu/img/YubDZEqzmahU43c6.jpg,,,,,,,[],,,,
1521511099832569857,1521511099832569857,2022-05-03 20:24:49 PKT,2022-05-03,20:24:49,+0500,127483019,ptiofficial,PTI,,یہ پاکستان کے لیے فیصلہ کن وقت ہے کہ کیا ہم نے آزاد ملک کی حیثیت سے رہنا ہے یا غلام بن کر رہنا ہے۔ چیئرمین عمران خان   #الیکشن_کراو_پاکستان_بچاو  https://t.co/txPqOCkauf,ur,[],[],[],124,2162,4200,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521511099832569857,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521510957394145281/pu/img/PWRWMlyntrPxCOcN.jpg,,,,,,,[],,,,
1521510295625216006,1521510295625216006,2022-05-03 20:21:37 PKT,2022-05-03,20:21:37,+0500,127483019,ptiofficial,PTI,,"“This isn’t only about me. They removed the elected Prime Minister of one of the world’s biggest country, this is unacceptable!”-@ImranKhanPTI #الیکشن_کراو_پاکستان_بچاو  https://t.co/8RPOtK9djB",en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],[],51,1342,2450,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521510295625216006,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521510177408704514/pu/img/moI76LVyAVgHf29T.jpg,,,,,,,[],,,,
1521509654102040576,1521509654102040576,2022-05-03 20:19:04 PKT,2022-05-03,20:19:04,+0500,127483019,ptiofficial,PTI,,نون لیگ کی ساری سیاست جھوٹ پر مبنی رہی، مراسلے پر انہوں نے کہا کہ یہ جھوٹ ہے لیکن پھر ثابت ہوا کہ مداخلت ہوئی ہے۔  یہ شہباز شریف اور زرداری اس میں ملوث تھے۔ چیئرمین عمران خان   #الیکشن_کراو_پاکستان_بچاو  https://t.co/RQVcR3VxR3,ur,[],[],[],64,1302,2212,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521509654102040576,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521509461663363072/pu/img/T6VKJcnwQ_YWZMMU.jpg,,,,,,,[],,,,
1521508634370494465,1521508634370494465,2022-05-03 20:15:01 PKT,2022-05-03,20:15:01,+0500,127483019,ptiofficial,PTI,,“The US already knew that Shehbaz Sharif was coming and so they said they’ll forgive Pakistan. This is shameful for our country.”-@ImranKhanPTI #الیکشن_کراو_پاکستان_بچاو  https://t.co/eqf1nJxTnq,en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],[],82,1485,2813,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521508634370494465,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521508458734002178/pu/img/2BTPwKbroFuwyQc7.jpg,,,,,,,[],,,,
1521508022757040128,1521508022757040128,2022-05-03 20:12:35 PKT,2022-05-03,20:12:35,+0500,127483019,ptiofficial,PTI,,سیاست میں ایک مشن لیکر آیا تھا، جو قوم آزادی کی حفاظت نہیں کرتی وہ غلامی میں چلی جاتی ہے، جب آپ ٹشو پیپر کی طرح یوز ہونگے تو دنیا آپکو استعمال کرتی رہے گی۔ عمران خان    #الیکشن_کراو_پاکستان_بچاو  https://t.co/90pgjRE7Rg,ur,[],[],[],121,1837,3583,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521508022757040128,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521507845493202944/pu/img/4fbshwwCUHiH3oc3.jpg,,,,,,,[],,,,
1521499723357728770,1521499723357728770,2022-05-03 19:39:36 PKT,2022-05-03,19:39:36,+0500,127483019,ptiofficial,PTI,,Chairman PTI @ImranKhanPTI held a meeting with @AtifKhanpti &amp; @ShahramKTarakai in Bani Gala earlier today. #الیکشن_کراو_پاکستان_بچاو  https://t.co/Y1uy44m09s,en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}, {'screen_name': 'atifkhanpti', 'name': 'atif khan', 'id': '956775302'}, {'screen_name': 'shahramktarakai', 'name': 'shahram khan tarakai', 'id': '892707024'}]",[],['https://pbs.twimg.com/media/FR1z7qiXoAAiznr.jpg'],161,1484,5832,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521499723357728770,False,,1,https://pbs.twimg.com/media/FR1z7qiXoAAiznr.jpg,,,,,,,[],,,,
1521493781786288140,1521493781786288140,2022-05-03 19:16:00 PKT,2022-05-03,19:16:00,+0500,127483019,ptiofficial,PTI,,پاکستان تحریک انصاف کے رہنماؤں مراد سعید ، علی محمد خان اور علی عوان کی عید کے دن اسلام آباد کے نجی مال آمد پر عوام کا جوش و خروش دیدنی۔  پی ٹی آئی رہنماؤں نے پرجوش عوام کو اسلام آباد مارچ کی دعوت دی، عوام کے عمران خان اور پی ٹی آئی کے حق میں نعرے۔#الیکشن_کراو_پاکستان_بچاو  https://t.co/V6atiHzVqI,ur,[],[],[],109,1599,3805,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521493781786288140,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521493446179139590/pu/img/AqKq0wHb2rskAs3N.jpg,,,,,,,[],,,,
1521483682464374786,1521483682464374786,2022-05-03 18:35:52 PKT,2022-05-03,18:35:52,+0500,127483019,ptiofficial,PTI,,مراد سعید ، علی محمد خان اور علی عوان عید کے دن اسلام آباد کے نجی مال آمد۔ عوام کوُعید کی مبارکباد دی ۔ عوام کا پی ٹی آئ عمران خان زندہ باد اور نواز شریف چور ہے کے نعرے۔ پرجوش عوام کو اسلام آباد مارچ کی دعوت بھی دیدی- #الیکشن_کراو_پاکستان_بچاو  https://t.co/KF835Vf2Mf,ur,[],[],[],171,3239,8266,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521483682464374786,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521483636335333377/pu/img/KyUfHOl3HLvU8CjG.jpg,,,,,,,[],,,,
1521476704052596743,1521476704052596743,2022-05-03 18:08:08 PKT,2022-05-03,18:08:08,+0500,127483019,ptiofficial,PTI,,Chairman PTI @ImranKhanPTI chaired the core committee group meeting in Bani Gala today. #الیکشن_کراو_پاکستان_بچاو  https://t.co/bjsNpWtnRJ,en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],[],306,2708,8681,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521476704052596743,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521476670447828993/pu/img/taV3bTlNed62GHaA.jpg,,,,,,,[],,,,
1521417805068910594,1521417805068910594,2022-05-03 14:14:05 PKT,2022-05-03,14:14:05,+0500,127483019,ptiofficial,PTI,,"Mehndi designs this Eid, via @ARTHUB_art   #MarchAgainstImportedGovt  https://t.co/6TPTxoan0W",et,"[{'screen_name': 'arthub_art', 'name': 'art hub', 'id': '1445099142880051201'}]",[],"['https://pbs.twimg.com/media/FR0pbaBXoAMf1L5.jpg', 'https://pbs.twimg.com/media/FR0pbacWUAMcoBn.jpg', 'https://pbs.twimg.com/media/FR0pbacXEAEJneL.jpg', 'https://pbs.twimg.com/media/FR0pbacXIAEsd26.jpg']",124,971,2964,['marchagainstimportedgovt'],[],https://twitter.com/PTIofficial/status/1521417805068910594,False,,1,https://pbs.twimg.com/media/FR0pbaBXoAMf1L5.jpg,,,,,,,[],,,,
1521413628209029120,1521413628209029120,2022-05-03 13:57:30 PKT,2022-05-03,13:57:30,+0500,127483019,ptiofficial,PTI,,مریم نواز جس کی وجہ شہرت جعلی رسیدیں،جعلی ٹرسٹ ڈیڈ اور جعلی خط ہے اب اطلاعات ہیں کہ اس نے DeepFake# ٹیکنالوجی کے ذریعے کئی اہم سیاسی شخصیات کی جعلی ویڈیوز بنوا کر کردار کشی کی منصوبہ بندی کر چکی ہے۔ مگر ہمیشہ کی طرح اس بار بھی ذلت اسی کا ہی مقدر ہو گا۔  https://t.co/S57hnsgvZg,ur,[],[],[],2048,9161,17429,[],[],https://twitter.com/PTIofficial/status/1521413628209029120,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1521413557161705475/pu/img/-lt5FTa7QbdTN6iq.jpg,,,,,,,[],,,,
1521407564659019776,1521407564659019776,2022-05-03 13:33:24 PKT,2022-05-03,13:33:24,+0500,127483019,ptiofficial,PTI,,ملک بھر میں اور بیرونِ ملک مقیم پاکستانیوں کو دلی عید مبارک! آئندہ عید پر ہم حقیقی آزادی کی منزل کیجانب گامزن ہوں گے، انشاءاللہ!  چیئرمین پاکستان تحریک انصاف @ImranKhanPTI  #الیکشن_کراو_پاکستان_بچاو  https://t.co/UZSXzm6bXS,ur,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]",[],['https://pbs.twimg.com/media/FR0gHX2XIAAXQeO.jpg'],144,1463,4106,['الیکشن_کراو_پاکستان_بچاو'],[],https://twitter.com/PTIofficial/status/1521407564659019776,False,,1,https://pbs.twimg.com/media/FR0gHX2XIAAXQeO.jpg,,,,,,,[],,,,
1521401022073405440,1521401022073405440,2022-05-03 13:07:24 PKT,2022-05-03,13:07:24,+0500,127483019,ptiofficial,PTI,,Thread by @ShandanaGulzar with translation of a confession of regime change operation as seen on a TV show yesterday!   #امپورٹڈ_حکومت_نامنظور #امپورٹڈ__حکومت__نامنظور,en,"[{'screen_name': 'shandanagulzar', 'name': 'shandanagulzarkhan', 'id': '1552995511'}]",[],[],54,698,836,"['امپورٹڈ_حکومت_نامنظور', 'امپورٹڈ__حکومت__نامنظور']",[],https://twitter.com/PTIofficial/status/1521401022073405440,False,https://twitter.com/shandanagulzar/status/1521140121180983299,0,,,,,,,,[],,,,
1521397021491572737,1521397021491572737,2022-05-03 12:51:30 PKT,2022-05-03,12:51:30,+0500,127483019,ptiofficial,PTI,,"Chairman Imran Khan’s message for Eid  Eid Mubarak to all, May you all have a blessed and extremely fulfilling Eid.  #امپورٹڈ_حکومت_نامنظور #امپورٹڈ__حکومت__نامنظور  https://t.co/lMJce8twt5",en,[],[],"['https://pbs.twimg.com/media/FR0WhtWXMAAO8I7.jpg', 'https://pbs.twimg.com/media/FR0WhtrXIAAAOoW.jpg']",228,3193,4539,"['امپورٹڈ_حکومت_نامنظور', 'امپورٹڈ__حکومت__نامنظور']",[],https://twitter.com/PTIofficial/status/1521397021491572737,False,,1,https://pbs.twimg.com/media/FR0WhtWXMAAO8I7.jpg,,,,,,,[],,,,
